tag,type,n,text,xml:id,who,ana,lemma,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.9,care,fs-tmp-0001840,,#n1,care,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
pc,,1.1.9,.,fs-tmp-0001850,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.9,Where’s,fs-tmp-0001870,,#crq-q|vvz,where|be,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.9,the,fs-tmp-0001890,,#d,the,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.9,Master,fs-tmp-0001910,,#n1,master,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
pc,,1.1.9,?,fs-tmp-0001920,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
lb,,1.1.10,,ftln-0010,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
w,,1.1.10,Play,fs-tmp-0001930,,#vvb,play,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.10,the,fs-tmp-0001950,,#d,the,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.10,men,fs-tmp-0001970,,#n2,man,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
pc,,1.1.10,.,fs-tmp-0001980,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Alonso_Tmp
sp,,,,sp-0011,{'#Boatswain_Tmp'},,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
p,,,,p-0011,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
lb,,1.1.11,,ftln-0011,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
w,,1.1.11,I,fs-tmp-0002000,,#pns,i,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.11,pray,fs-tmp-0002020,,#vvb,pray,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.11,now,fs-tmp-0002040,,#av,now,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.11,",",fs-tmp-0002050,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.11,keep,fs-tmp-0002070,,#vvb,keep,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.11,below,fs-tmp-0002090,,#acp-av,below,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.11,.,fs-tmp-0002100,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
sp,,,,sp-0012,{'#Antonio_Tmp'},,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
p,,,,p-0012,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
lb,,1.1.12,,ftln-0012,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
w,,1.1.12,Where,fs-tmp-0002120,,#crq-q,where,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.12,is,fs-tmp-0002140,,#vvz,be,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.12,the,fs-tmp-0002160,,#d,the,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.12,Master,fs-tmp-0002180,,#n1,master,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
pc,,1.1.12,",",fs-tmp-0002190,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.12,boatswain,fs-tmp-0002210,,#n1,boatswain,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
pc,,1.1.12,?,fs-tmp-0002220,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Antonio_Tmp
sp,,,,sp-0013,{'#Boatswain_Tmp'},,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
p,,,,p-0013,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
lb,,1.1.13,,ftln-0013,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
w,,1.1.13,Do,fs-tmp-0002240,,#vvb,do,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,you,fs-tmp-0002260,,#pn,you,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,not,fs-tmp-0002280,,#xx,not,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,hear,fs-tmp-0002300,,#vvi,hear,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,him,fs-tmp-0002320,,#pno,he,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.13,?,fs-tmp-0002330,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,You,fs-tmp-0002350,,#pn,you,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,mar,fs-tmp-0002370,,#vvb,mar,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,our,fs-tmp-0002390,,#po,our,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.13,labor,fs-tmp-0002410,,#n1,labour,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.13,.,fs-tmp-0002420,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
lb,,1.1.14,,ftln-0014,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
w,,1.1.14,Keep,fs-tmp-0002430,,#vvb,keep,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.14,your,fs-tmp-0002450,,#po,your,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.14,cabins,fs-tmp-0002470,,#n2,cabin,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.14,.,fs-tmp-0002480,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.14,You,fs-tmp-0002500,,#pn,you,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.14,do,fs-tmp-0002520,,#vvb,do,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.14,assist,fs-tmp-0002540,,#vvi,assist,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.14,the,fs-tmp-0002560,,#d,the,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.14,storm,fs-tmp-0002580,,#n1,storm,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.14,.,fs-tmp-0002590,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
sp,,,,sp-0015,{'#Gonzalo_Tmp'},,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
p,,,,p-0015,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
lb,,1.1.15,,ftln-0015,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
w,,1.1.15,Nay,fs-tmp-0002610,,#uh,nay,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
pc,,1.1.15,",",fs-tmp-0002620,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.15,good,fs-tmp-0002640,,#j,good,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
pc,,1.1.15,",",fs-tmp-0002650,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.15,be,fs-tmp-0002670,,#vvb,be,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.15,patient,fs-tmp-0002690,,#j,patient,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
pc,,1.1.15,.,fs-tmp-0002700,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Gonzalo_Tmp
sp,,,,sp-0016,{'#Boatswain_Tmp'},,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
p,,,,p-0016,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
lb,,1.1.16,,ftln-0016,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
w,,1.1.16,When,fs-tmp-0002720,,#crq-cs,when,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.16,the,fs-tmp-0002740,,#d,the,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.16,sea,fs-tmp-0002760,,#n1,sea,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.16,is,fs-tmp-0002780,,#vvz,be,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.16,.,fs-tmp-0002790,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.16,Hence,fs-tmp-0002810,,#av,hence,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
pc,,1.1.16,!,fs-tmp-0002820,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.16,What,fs-tmp-0002840,,#crq-q,what,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.16,cares,fs-tmp-0002860,,#n2,care,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
c,,, ,,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,
w,,1.1.16,these,fs-tmp-0002880,,#d,these,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
lb,,1.1.17,,ftln-0017,,,,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
w,,1.1.17,roarers,fs-tmp-0002890,,#n2,roarer,,,,1,1,#Alonso_Tmp #Antonio_Tmp #Boatswain_Tmp #Ferdinand_Tmp #Gonzalo_Tmp #SAILORS_Tmp #Sebastian_Tmp,4,#Boatswain_Tmp
