tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.12,and,fs-ayl-0002440,,and,#cc,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.12,",",fs-ayl-0002450,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.12,to,fs-ayl-0002470,,to,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.12,that,fs-ayl-0002490,,that,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.13,,ftln-0013,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.13,end,fs-ayl-0002500,,end,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.13,",",fs-ayl-0002510,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,riders,fs-ayl-0002530,,rider,#n2,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,dearly,fs-ayl-0002550,,dear,#av_j,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,hired,fs-ayl-0002570,,hire,#vvn,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.13,.,fs-ayl-0002580,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,But,fs-ayl-0002600,,but,#acp-cc,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,I,fs-ayl-0002620,,i,#pns,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.13,",",fs-ayl-0002630,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,his,fs-ayl-0002650,,his,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,brother,fs-ayl-0002670,,brother,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.13,",",fs-ayl-0002680,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.13,gain,fs-ayl-0002700,,gain,#vvb,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.14,,ftln-0014,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.14,nothing,fs-ayl-0002710,,nothing,#pi-x,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,under,fs-ayl-0002730,,under,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,him,fs-ayl-0002750,,he,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,but,fs-ayl-0002770,,but,#acp-av,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,growth,fs-ayl-0002790,,growth,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.14,",",fs-ayl-0002800,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,for,fs-ayl-0002820,,for,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,the,fs-ayl-0002840,,the,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,which,fs-ayl-0002860,,which,#crq-r,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.14,his,fs-ayl-0002880,,his,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.15,,ftln-0015,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.15,animals,fs-ayl-0002890,,animal,#n2,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,on,fs-ayl-0002910,,on,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,his,fs-ayl-0002930,,his,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,dunghills,fs-ayl-0002950,,dunghill,#n2,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,are,fs-ayl-0002970,,be,#vvb,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,as,fs-ayl-0002990,,as,#acp-av,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,much,fs-ayl-0003010,,much,#av_d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,bound,fs-ayl-0003030,,bind,#vvn,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,to,fs-ayl-0003050,,to,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.15,him,fs-ayl-0003070,,he,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.16,,ftln-0016,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.16,as,fs-ayl-0003080,,as,#acp-cs,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,I,fs-ayl-0003100,,i,#pns,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.16,.,fs-ayl-0003110,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,Besides,fs-ayl-0003130,,beside,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,this,fs-ayl-0003150,,this,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,nothing,fs-ayl-0003170,,nothing,#pi-x,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,that,fs-ayl-0003190,,that,#cs,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,he,fs-ayl-0003210,,he,#pns,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,so,fs-ayl-0003230,,so,#av,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,plentifully,fs-ayl-0003250,,plentiful,#av_j,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.16,gives,fs-ayl-0003270,,give,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.17,,ftln-0017,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.17,me,fs-ayl-0003280,,i,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.17,",",fs-ayl-0003290,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,the,fs-ayl-0003310,,the,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,something,fs-ayl-0003330,,something,#pi,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,that,fs-ayl-0003350,,that,#cs,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,nature,fs-ayl-0003370,,nature,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,gave,fs-ayl-0003390,,give,#vvd,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,me,fs-ayl-0003410,,i,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,his,fs-ayl-0003430,,his,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.17,countenance,fs-ayl-0003450,,countenance,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.18,,ftln-0018,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.18,seems,fs-ayl-0003460,,seem,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,to,fs-ayl-0003480,,to,#acp-cs,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,take,fs-ayl-0003500,,take,#vvi,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,from,fs-ayl-0003520,,from,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,me,fs-ayl-0003540,,i,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.18,.,fs-ayl-0003550,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,He,fs-ayl-0003570,,he,#pns,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,lets,fs-ayl-0003590,,let,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,me,fs-ayl-0003610,,i,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,feed,fs-ayl-0003630,,feed,#vvi,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.18,with,fs-ayl-0003650,,with,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.19,,ftln-0019,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.19,his,fs-ayl-0003660,,his,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,hinds,fs-ayl-0003680,,hind,#n2,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.19,",",fs-ayl-0003690,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,bars,fs-ayl-0003710,,bar,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,me,fs-ayl-0003730,,i,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,the,fs-ayl-0003750,,the,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,place,fs-ayl-0003770,,place,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,of,fs-ayl-0003790,,of,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,a,fs-ayl-0003810,,a,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,brother,fs-ayl-0003830,,brother,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.19,",",fs-ayl-0003840,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,and,fs-ayl-0003860,,and,#cc,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.19,",",fs-ayl-0003870,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.19,as,fs-ayl-0003890,,as,#acp-av,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.20,,ftln-0020,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.20,much,fs-ayl-0003900,,much,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,as,fs-ayl-0003920,,as,#acp-cs,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,in,fs-ayl-0003940,,in,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,him,fs-ayl-0003960,,he,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,lies,fs-ayl-0003980,,lie,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.20,",",fs-ayl-0003990,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,mines,fs-ayl-0004010,,mine,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,my,fs-ayl-0004030,,my,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,gentility,fs-ayl-0004050,,gentility,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,with,fs-ayl-0004070,,with,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.20,my,fs-ayl-0004090,,my,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.21,,ftln-0021,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.21,education,fs-ayl-0004100,,education,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.21,.,fs-ayl-0004110,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,This,fs-ayl-0004130,,this,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,is,fs-ayl-0004150,,be,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,it,fs-ayl-0004170,,it,#pn,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.21,",",fs-ayl-0004180,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,Adam,fs-ayl-0004200,,Adam,#n1-nn,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.21,",",fs-ayl-0004210,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,that,fs-ayl-0004230,,that,#cs,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,grieves,fs-ayl-0004250,,grieve,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,me,fs-ayl-0004270,,i,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.21,",",fs-ayl-0004280,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,and,fs-ayl-0004300,,and,#cc,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.21,the,fs-ayl-0004320,,the,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.22,,ftln-0022,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.22,spirit,fs-ayl-0004330,,spirit,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,of,fs-ayl-0004350,,of,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,my,fs-ayl-0004370,,my,#po,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,father,fs-ayl-0004390,,father,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.22,",",fs-ayl-0004400,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,which,fs-ayl-0004420,,which,#crq-r,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,I,fs-ayl-0004440,,i,#pns,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,think,fs-ayl-0004460,,think,#vvb,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,is,fs-ayl-0004480,,be,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,within,fs-ayl-0004500,,within,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.22,me,fs-ayl-0004520,,i,#pno,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.22,",",fs-ayl-0004530,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.23,,ftln-0023,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.23,begins,fs-ayl-0004540,,begin,#vvz,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,to,fs-ayl-0004560,,to,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,mutiny,fs-ayl-0004580,,mutiny,#vvi,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,against,fs-ayl-0004600,,against,#acp-p,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,this,fs-ayl-0004620,,this,#d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,servitude,fs-ayl-0004640,,servitude,#n1,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.23,.,fs-ayl-0004650,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,I,fs-ayl-0004670,,i,#pns,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,will,fs-ayl-0004690,,will,#vmb,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.23,no,fs-ayl-0004710,,no,#av-x_d,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
lb,,1.1.24,,ftln-0024,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
w,,1.1.24,longer,fs-ayl-0004720,,long,#av-c_j,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.24,endure,fs-ayl-0004740,,endure,#vvi,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.24,it,fs-ayl-0004760,,it,#pn,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
pc,,1.1.24,",",fs-ayl-0004770,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.24,though,fs-ayl-0004790,,though,#cs,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.24,yet,fs-ayl-0004810,,yet,#av,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.24,I,fs-ayl-0004830,,i,#pns,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
w,,1.1.24,know,fs-ayl-0004850,,know,#vvb,,,,1,1,#Adam_AYL #Orlando_AYL,1,#Orlando_AYL
c,,, ,,,,,,,,1,1,#Adam_AYL #Orlando_AYL,1,
