tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,1.CHO.22,and,fs-per-0002920,,and,#cc,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.22,left,fs-per-0002940,,leave,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.22,a,fs-per-0002960,,a,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.22,female,fs-per-0002980,,female,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.22,heir,fs-per-0003000,,heir,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.23,,ftln-0023,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.23,So,fs-per-0003010,,so,#av,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.23,buxom,fs-per-0003030,,buxom,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.23,",",fs-per-0003040,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.23,blithe,fs-per-0003060,,blithe,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.23,",",fs-per-0003070,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.23,and,fs-per-0003090,,and,#cc,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.23,full,fs-per-0003110,,full,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.23,of,fs-per-0003130,,of,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.23,face,fs-per-0003150,,face,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.24,,ftln-0024,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.24,As,fs-per-0003160,,as,#acp-cs,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.24,heaven,fs-per-0003180,,heaven,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.24,had,fs-per-0003200,,have,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.24,lent,fs-per-0003220,,lend,#vvn,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.24,her,fs-per-0003240,,she,#pno,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.24,all,fs-per-0003260,,all,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.24,his,fs-per-0003280,,his,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.24,grace,fs-per-0003300,,grace,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.24,;,fs-per-0003310,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.25,,ftln-0025,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.25,With,fs-per-0003320,,with,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.25,whom,fs-per-0003340,,who,#crq-ro,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.25,the,fs-per-0003360,,the,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.25,father,fs-per-0003380,,father,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.25,liking,fs-per-0003400,,like,#n1_vg,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.25,took,fs-per-0003420,,take,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.26,,ftln-0026,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.26,And,fs-per-0003430,,and,#cc,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.26,her,fs-per-0003450,,she,#pno,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.26,to,fs-per-0003470,,to,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.26,incest,fs-per-0003490,,incest,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.26,did,fs-per-0003510,,do,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.26,provoke,fs-per-0003530,,provoke,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.26,.,fs-per-0003540,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.27,,ftln-0027,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.27,Bad,fs-per-0003550,,bad,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.27,child,fs-per-0003570,,child,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.27,",",fs-per-0003580,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.27,worse,fs-per-0003600,,worse,#av-c_j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.27,father,fs-per-0003620,,father,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.27,!,fs-per-0003630,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.27,To,fs-per-0003650,,to,#acp-cs,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.27,entice,fs-per-0003670,,entice,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.27,his,fs-per-0003690,,his,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.27,own,fs-per-0003710,,own,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.28,,ftln-0028,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.28,To,fs-per-0003720,,to,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.28,evil,fs-per-0003740,,evil,#n1_j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.28,should,fs-per-0003760,,shall,#vmd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.28,be,fs-per-0003780,,be,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.28,done,fs-per-0003800,,do,#vvn,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.28,by,fs-per-0003820,,by,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.28,none,fs-per-0003840,,none,#pi-x,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.28,.,fs-per-0003850,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.29,,ftln-0029,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.29,But,fs-per-0003860,,but,#acp-cc,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.29,custom,fs-per-0003880,,custom,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.29,what,fs-per-0003900,,what,#crq-r,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.29,they,fs-per-0003920,,they,#pns,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.29,did,fs-per-0003940,,do,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.29,begin,fs-per-0003960,,begin,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.30,,ftln-0030,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.30,Was,fs-per-0003970,,be,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.30,with,fs-per-0003990,,with,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.30,long,fs-per-0004010,,long,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.30,use,fs-per-0004030,,use,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.30,accounted,fs-per-0004050,,account,#vvn,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.30,no,fs-per-0004070,,no,#d-x,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.30,sin,fs-per-0004090,,sin,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.30,.,fs-per-0004100,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.31,,ftln-0031,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.31,The,fs-per-0004110,,the,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.31,beauty,fs-per-0004130,,beauty,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.31,of,fs-per-0004150,,of,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.31,this,fs-per-0004170,,this,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.31,sinful,fs-per-0004190,,sinful,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.31,dame,fs-per-0004210,,dame,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.32,,ftln-0032,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.32,Made,fs-per-0004220,,make,#vvn,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.32,many,fs-per-0004240,,many,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.32,princes,fs-per-0004260,,prince,#n2,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.32,thither,fs-per-0004280,,thither,#av,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.32,frame,fs-per-0004300,,frame,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.33,,ftln-0033,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.33,To,fs-per-0004310,,to,#acp-cs,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.33,seek,fs-per-0004330,,seek,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.33,her,fs-per-0004350,,she,#pno,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.33,as,fs-per-0004370,,as,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.33,a,fs-per-0004390,,a,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.33,bedfellow,fs-per-0004410,,bedfellow,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.33,",",fs-per-0004420,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.34,,ftln-0034,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.34,In,fs-per-0004430,,in,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.34,marriage,fs-per-0004450,,marriage,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.34,pleasures,fs-per-0004470,,pleasure,#n1g,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.34,playfellow,fs-per-0004490,,playfellow,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.34,;,fs-per-0004500,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.35,,ftln-0035,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.35,Which,fs-per-0004510,,which,#crq-r,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.35,to,fs-per-0004530,,to,#acp-cs,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.35,prevent,fs-per-0004550,,prevent,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.35,he,fs-per-0004570,,he,#pns,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.35,made,fs-per-0004590,,make,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.35,a,fs-per-0004610,,a,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.35,law,fs-per-0004630,,law,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.36,,ftln-0036,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.36,To,fs-per-0004640,,to,#acp-cs,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.36,keep,fs-per-0004660,,keep,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.36,her,fs-per-0004680,,she,#pno,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.36,still,fs-per-0004700,,still,#av,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.36,",",fs-per-0004710,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.36,and,fs-per-0004730,,and,#cc,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.36,men,fs-per-0004750,,man,#n2,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.36,in,fs-per-0004770,,in,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.36,awe,fs-per-0004790,,awe,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.36,",",fs-per-0004800,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.37,,ftln-0037,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.37,That,fs-per-0004810,,that,#cs,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.37,whoso,fs-per-0004830,,whoso,#crq-r,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.37,asked,fs-per-0004850,,ask,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.37,her,fs-per-0004870,,she,#pno,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.37,for,fs-per-0004890,,for,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.37,his,fs-per-0004910,,his,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.37,wife,fs-per-0004930,,wife,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.37,",",fs-per-0004940,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.38,,ftln-0038,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.38,His,fs-per-0004950,,his,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.38,riddle,fs-per-0004970,,riddle,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.38,told,fs-per-0004990,,tell,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.38,not,fs-per-0005010,,not,#xx,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.38,",",fs-per-0005020,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.38,lost,fs-per-0005040,,lose,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.38,his,fs-per-0005060,,his,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.38,life,fs-per-0005080,,life,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.38,.,fs-per-0005090,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.39,,ftln-0039,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.39,So,fs-per-0005100,,so,#av,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.39,for,fs-per-0005120,,for,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.39,her,fs-per-0005140,,her,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.39,many,fs-per-0005160,,many,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.39,a,fs-per-0005180,,a,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.39,wight,fs-per-0005200,,wight,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.39,did,fs-per-0005220,,do,#vvd,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.39,die,fs-per-0005240,,die,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.39,",",fs-per-0005250,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.40,,ftln-0040,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.40,As,fs-per-0005260,,as,#acp-cs,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.40,yon,fs-per-0005280,,yond,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.40,grim,fs-per-0005300,,grim,#j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.40,looks,fs-per-0005320,,look,#n2,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.40,do,fs-per-0005340,,do,#vvb,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.40,testify,fs-per-0005360,,testify,#vvi,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.40,.,fs-per-0005370,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
stage,business,SD 1.CHO.40.1,,stg-0040.1,{'#Gower_Per'},,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,SD 1.CHO.40.1,He,fs-per-0005380,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,SD 1.CHO.40.1,indicates,fs-per-0005400,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,SD 1.CHO.40.1,heads,fs-per-0005420,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,SD 1.CHO.40.1,above,fs-per-0005440,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,SD 1.CHO.40.1,the,fs-per-0005460,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,SD 1.CHO.40.1,stage,fs-per-0005480,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,SD 1.CHO.40.1,.,fs-per-0005490,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.41,,ftln-0041,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.41,What,fs-per-0005500,,what,#crq-q,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,now,fs-per-0005520,,now,#av,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,ensues,fs-per-0005540,,ensue,#vvz,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.41,",",fs-per-0005550,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,to,fs-per-0005570,,to,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,the,fs-per-0005590,,the,#d,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,judgment,fs-per-0005610,,judgement,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,of,fs-per-0005630,,of,#acp-p,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,your,fs-per-0005650,,your,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.41,eye,fs-per-0005670,,eye,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
l,,1.CHO.42,,ftln-0042,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
w,,1.CHO.42,I,fs-per-0005680,,i,#pns,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.42,give,fs-per-0005700,,give,#vvb,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.42,my,fs-per-0005720,,my,#po,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.42,cause,fs-per-0005740,,cause,#n1,,,,,1,0,#Gower_Per,1,#Gower_Per
pc,,1.CHO.42,",",fs-per-0005750,,,,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.42,who,fs-per-0005770,,who,#crq-r,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.42,best,fs-per-0005790,,best,#av-s_j,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
w,,1.CHO.42,can,fs-per-0005810,,can,#vmb,,,,,1,0,#Gower_Per,1,#Gower_Per
c,,, ,,,,,,,,,1,0,#Gower_Per,1,
