tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.8,is,fs-ado-0001530,,be,#vvz,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.8,twice,fs-ado-0001550,,twice,#av,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.8,itself,fs-ado-0001570,,itself,#px,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.8,when,fs-ado-0001590,,when,#crq-cs,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.8,the,fs-ado-0001610,,the,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.8,achiever,fs-ado-0001630,,achiever,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
lb,,1.1.9,,ftln-0009,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
w,,1.1.9,brings,fs-ado-0001640,,bring,#vvz,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,home,fs-ado-0001660,,home,#av_n,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,full,fs-ado-0001680,,full,#j,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,numbers,fs-ado-0001700,,number,#n2,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
pc,,1.1.9,.,fs-ado-0001710,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,I,fs-ado-0001730,,i,#pns,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,find,fs-ado-0001750,,find,#vvb,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,here,fs-ado-0001770,,here,#av,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,that,fs-ado-0001790,,that,#cs,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.9,Don,fs-ado-0001810,,don,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
lb,,1.1.10,,ftln-0010,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
w,,1.1.10,Pedro,fs-ado-0001820,,Pedro,#n1-nn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.10,hath,fs-ado-0001840,,have,#vvz,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.10,bestowed,fs-ado-0001860,,bestow,#vvn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.10,much,fs-ado-0001880,,much,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.10,honor,fs-ado-0001900,,honour,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.10,on,fs-ado-0001920,,on,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.10,a,fs-ado-0001940,,a,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.10,young,fs-ado-0001960,,young,#j,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
lb,,1.1.11,,ftln-0011,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
w,,1.1.11,Florentine,fs-ado-0001970,,Florentine,#j-nn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.11,called,fs-ado-0001990,,call,#vvn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.11,Claudio,fs-ado-0002010,,Claudio,#n1-nn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
pc,,1.1.11,.,fs-ado-0002020,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#Leonato_Ado
sp,,,,sp-0012,{'#MESSENGERS.LEONATO.1_Ado'},,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
p,,,,p-0012,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
lb,,1.1.12,,ftln-0012,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
w,,1.1.12,Much,fs-ado-0002040,,much,#av_d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.12,deserved,fs-ado-0002060,,deserve,#vvn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.12,on,fs-ado-0002080,,on,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.12,his,fs-ado-0002100,,his,#po,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.12,part,fs-ado-0002120,,part,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
pc,,1.1.12,",",fs-ado-0002130,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.12,and,fs-ado-0002150,,and,#cc,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.12,equally,fs-ado-0002170,,equal,#av_j,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
lb,,1.1.13,,ftln-0013,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
w,,1.1.13,remembered,fs-ado-0002180,,remember,#vvn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.13,by,fs-ado-0002200,,by,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.13,Don,fs-ado-0002220,,don,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.13,Pedro,fs-ado-0002240,,Pedro,#n1-nn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
pc,,1.1.13,.,fs-ado-0002250,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.13,He,fs-ado-0002270,,he,#pns,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.13,hath,fs-ado-0002290,,have,#vvz,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.13,borne,fs-ado-0002310,,bear,#vvn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.13,himself,fs-ado-0002330,,himself,#px,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
lb,,1.1.14,,ftln-0014,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
w,,1.1.14,beyond,fs-ado-0002340,,beyond,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,the,fs-ado-0002360,,the,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,promise,fs-ado-0002380,,promise,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,of,fs-ado-0002400,,of,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,his,fs-ado-0002420,,his,#po,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,age,fs-ado-0002440,,age,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
pc,,1.1.14,",",fs-ado-0002450,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,doing,fs-ado-0002470,,do,#vvg,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,in,fs-ado-0002490,,in,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,the,fs-ado-0002510,,the,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.14,figure,fs-ado-0002530,,figure,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
lb,,1.1.15,,ftln-0015,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
w,,1.1.15,of,fs-ado-0002540,,of,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,a,fs-ado-0002560,,a,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,lamb,fs-ado-0002580,,lamb,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,the,fs-ado-0002600,,the,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,feats,fs-ado-0002620,,feat,#n2,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,of,fs-ado-0002640,,of,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,a,fs-ado-0002660,,a,#d,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,lion,fs-ado-0002680,,lion,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
pc,,1.1.15,.,fs-ado-0002690,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,He,fs-ado-0002710,,he,#pns,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,hath,fs-ado-0002730,,have,#vvz,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,indeed,fs-ado-0002750,,indeed,#av,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.15,better,fs-ado-0002770,,better,#av-c_j,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
lb,,1.1.16,,ftln-0016,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
w,,1.1.16,bettered,fs-ado-0002780,,better,#vvn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,expectation,fs-ado-0002800,,expectation,#n1,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,than,fs-ado-0002820,,than,#cs,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,you,fs-ado-0002840,,you,#pn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,must,fs-ado-0002860,,must,#vmb,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,expect,fs-ado-0002880,,expect,#vvi,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,of,fs-ado-0002900,,of,#acp-p,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,me,fs-ado-0002920,,i,#pno,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.16,to,fs-ado-0002940,,to,#acp-cs,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
lb,,1.1.17,,ftln-0017,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
w,,1.1.17,tell,fs-ado-0002950,,tell,#vvi,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.17,you,fs-ado-0002970,,you,#pn,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
c,,, ,,,,,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,
w,,1.1.17,how,fs-ado-0002990,,how,#crq-cs,,,,1,1,#Beatrice_Ado #Hero_Ado #Leonato_Ado #MESSENGERS.LEONATO.1_Ado,1,#MESSENGERS.LEONATO.1_Ado
